2a00:1450:4008:802::2003,80,www.google.ca,62
2a00:1450:4009:801::200e,80,www.youtube.com,2
2a00:1450:4009:813::2003,80,www.google.co.uk,30
2a00:1450:4009:813::2009,80,www.blogger.com,47
216.58.198.233,80,www.blogger.com,47
216.58.198.227,80,www.google.co.uk,30
172.217.23.4,80,www.google.com,1
2a00:1450:4009:813::2001,80,www.googleusercontent.com,88
216.58.198.225,80,www.googleusercontent.com,88
172.217.23.3,80,www.google.com.vn,182
2a00:1450:400c:c06::a0,80,www.google.cn,361
74.125.206.94,80,www.google.cl,369
66.102.1.160,80,www.google.cn,361
2a00:1450:4009:809::200a,80,www.googleapis.com,421
172.217.23.10,80,www.googleapis.com,421
78.140.190.67,80,game4playz.com,433
2a00:1450:400c:c04::5e,80,www.google.dk,452
216.58.198.238,80,www.goo.gl,558
2a00:1450:4009:813::200e,80,www.goo.gl,558
130.211.9.122,80,www.trkpointcloud.com,579
72.14.249.132,80,www.khanacademy.org,877
74.125.34.32,80,www.humblebundle.com,948
2a00:1450:4009:813::2004,80,www.googlevideo.com,971
216.58.198.228,80,www.googlevideo.com,971
78.140.190.102,80,r7mediar.com,1001
216.58.213.3,80,www.google.iq,1362
40.117.92.192,80,www.theodysseyonline.com,1541
46.45.154.70,80,www.donanimhaber.com,1537
216.58.198.241,80,www.withgoogle.com,1616
2a00:1450:4009:813::2011,80,www.withgoogle.com,1616
130.211.17.203,80,www.juksy.com,1688
216.58.198.162,80,www.googleadservices.com,1775
107.178.245.188,80,www.epochtimes.com,1825
107.178.244.89,80,abema.tv,1898
74.125.34.176,80,www.evite.com,2001
107.178.244.221,80,www.nu.nl,1963
2a00:1450:4009:813::2013,80,www.lindaikejisblog.com,2034
216.58.198.243,80,www.lindaikejisblog.com,2034
2a00:1450:4009:801::2003,80,www.google.com.lb,2185
78.140.190.71,80,unlimcontentbox.com,2157
78.140.190.110,80,protect-service-center.com,2396
130.211.10.215,80,www.globaltimes.cn,2777
107.178.251.177,80,www.padlet.com,2987
163.172.178.124,80,www.meduza.io,3309
2a00:1450:400c:c07::79,80,www.snapchat.com,3743
2a00:1450:400c:c06::65,80,www.googlegroups.com,3840
66.102.1.138,80,www.googlegroups.com,3840
74.125.34.46,80,www.virustotal.com,3873
2a00:1450:400c:c04::8a,80,www.admob.com,4596
74.125.206.102,80,www.admob.com,4596
107.178.254.135,80,www.media.wix.com,4648
2001:4860:4802:32::1b,80,www.advertisercommunity.com,4846
216.239.32.27,80,www.advertisercommunity.com,4846
216.58.198.229,80,www.gmail.com,5336
2a00:1450:4009:813::2005,80,www.gmail.com,5336
107.178.251.122,80,www.pravda.com.ua,5615
2a00:1450:400c:c06::81,80,www.googleplex.com,6479
66.102.1.129,80,www.googleplex.com,6479
130.211.15.224,80,www.freenom.com,6969
107.178.251.16,80,www.joinhoney.com,7448
2a00:1450:4009:813::2008,80,www.googletagmanager.com,7538
216.58.198.232,80,www.googletagmanager.com,7538
130.211.9.172,80,www.waze.com,8525
72.14.246.137,80,www.lezhin.com,8721
78.140.190.76,80,earnmoneylikeabo55.com,8778
130.211.13.113,80,www.propakistani.pk,8978
130.211.14.62,80,www.catfly.com,9215
130.211.11.122,80,www.voicetube.com,10156
107.178.245.189,80,www.corotos.com.do,10437
107.178.241.59,80,www.balatarin.com,11183
107.178.253.18,80,www.ehost.com,11261
2a00:1450:400c:c06::52,80,www.googlesource.com,11643
74.125.133.82,80,www.googlesource.com,11643
130.211.7.175,80,www.instapage.com,12901
107.178.252.115,80,www.mantan-web.jp,12984
216.239.36.21,80,www.goldchannelmovies.com,13654
66.102.1.82,80,www.googlecode.com,13899
130.211.23.128,80,www.dailyburn.com,15647
107.178.252.201,80,www.workana.com,15756
2a00:1450:4009:801::2011,80,www.bluestacks-cloud.appspot.com,16200
78.140.190.86,80,mediagura.com,16279
130.211.11.108,80,www.offersupply.com,17352
107.178.253.92,80,www.livehouse.in,17661
130.211.31.98,80,www.mockbank.com,17845
130.211.16.218,80,www.elimparcial.com,18063
72.14.249.61,80,www.uberconference.com,18181
172.217.23.51,80,www.imcreator.com,18240
107.178.248.114,80,www.mysupermarket.co.uk,19411
172.217.23.1,80,www.hornydragon.blogspot.com,19753
78.140.190.69,80,gamez4tops.com,20340
107.178.246.4,80,www.bq.com,20909
172.217.23.19,80,www.azofreeware.com,22213
2a00:1450:4009:801::2013,80,www.live-sports365.gr,22612
2001:4860:4802:34::15,80,www.deepmind.com,24068
216.239.32.21,80,www.deepmind.com,24068
72.14.248.39,80,www.johnnys-net.jp,24300
130.211.25.142,80,www.instantdomainsearch.com,24467
130.211.30.69,80,www.conjur.com.br,25108
130.211.12.40,80,www.thelocal.se,25298
107.178.243.140,80,www.porch.com,25840
130.211.17.20,80,www.thelocal.de,26258
78.140.190.82,80,international-winners.com,26550
107.178.244.41,80,www.non.li,26888
209.141.38.179,80,www.submenow.com,27169
107.178.243.255,80,www.vertalen.nu,27437
72.14.249.2,80,www.snapengage.com,27604
172.217.23.17,80,www.brabioproject.appspot.com,27966
130.211.6.243,80,www.juventus.com,29716
130.211.30.86,80,www.toytowngermany.com,29804
74.125.34.8,80,www.swap.com,30455
130.211.6.10,80,www.vs.hu,31023
74.125.34.101,80,www.meethue.com,31262
130.211.25.86,80,www.frontera.info,32004
130.211.29.18,80,www.eurointegration.com.ua,32029
130.211.9.113,80,www.zalando.com,32522
216.239.34.21,80,www.animesan1.com,32540
130.211.23.96,80,www.astropaycard.com,32593
130.211.21.27,80,www.munafas.co.in,32671
107.178.245.125,80,www.eventshigh.com,33558
216.58.221.228,80,www.jooov.cn,33587
130.211.38.175,80,www.thelocal.fr,33879
130.211.10.17,80,www.justapinch.com,34113
107.178.246.251,80,www.news.tj,34988
107.178.254.65,80,www.pippio.com,35077
72.14.248.225,80,www.fanpagekarma.com,35297
107.178.240.38,80,www.wedmegood.com,35479
130.211.18.164,80,www.instafreebie.com,36465
130.211.15.212,80,www.infonews.com,38575
72.14.248.247,80,www.gqueues.com,39343
130.211.15.80,80,www.englishforum.ch,40239
107.178.252.163,80,www.mypcbackup.com,41480
130.211.45.45,80,www.krebsonsecurity.com,42030
107.178.246.166,80,www.shagcity.co.uk,42353
2a00:1450:4009:801::2009,80,www.blogspot.com.cy,42958
107.178.241.124,80,www.twpro.jp,43312
72.14.249.104,80,www.raterhub.com,43353
130.211.10.239,80,www.yobi3d.com,45209
107.178.240.207,80,www.kinsta.com,45486
107.178.241.128,80,www.lacronica.com,46099
107.178.247.200,80,ato.mx,47406
107.178.244.47,80,www.preyproject.com,47835
130.211.7.54,80,www.prepladder.com,48629
72.14.247.145,80,www.episodeinteractive.com,49431
72.14.248.62,80,www.fullstory.com,49637
107.178.241.206,80,www.focus.ua,50609
72.14.246.48,80,www.aladdin.ie,50779
46.101.29.231,80,www.dereferer.me,50957
2a01:6e60:10:5bd::ed6e:1,80,www.dereferer.me,50957
72.14.249.45,80,www.tadpoles.com,51589
2001:4860:4802:38::15,80,www.teacherdashboard.com,51872
107.178.253.242,80,www.justcloud.com,54542
74.125.34.106,80,www.adyoulike.com,56548
107.178.247.220,80,www.mibqyyo.com,56802
130.211.4.148,80,www.matchclub.dk,57661
107.178.252.19,80,www.frip.com,58459
107.178.242.45,80,www.shopifiedapp.com,58679
130.211.21.131,80,www.elsoldemexico.com.mx,59417
107.178.240.230,80,www.ivory.co.il,59664
78.140.190.81,80,yourtrade7.com,60763
107.178.246.8,80,www.photographyisnotacrime.com,61957
72.14.247.154,80,www.odrive.com,62499
130.211.11.41,80,www.whoscall.com,63526
130.211.31.79,80,www.tr.im,65231
2a00:1450:4009:801::2001,80,www.majax31isnotdown.blogspot.com,66596
195.216.236.10,80,www.inbox.lt,66890
130.211.13.194,80,www.victoriaplum.com,67449
72.14.247.238,80,www.thelayoff.com,67507
2001:4860:4802:32::15,80,www.pratilipi.com,67817
74.125.34.19,80,www.pixoto.com,68181
74.125.34.110,80,www.staatsloterij.nl,68285
216.239.38.21,80,www.balagannna.com,69218
130.211.27.97,80,www.admanmedia.com,70108
130.211.18.39,80,www.csgohandouts.com,71276
200.143.34.243,80,www.unimed.coop.br,71373
130.211.35.165,80,www.thelocal.es,73232
185.91.65.142,80,www.kreativeideer.com,73874
78.140.190.75,80,shop3stockoff.com,75945
64.32.5.147,80,www.exchange4media.com,76255
130.211.9.195,80,www.online-go.com,77045
130.211.16.45,80,www.appnxus.net,77289
172.217.23.41,80,www.blogspot.al,77462
130.211.5.242,80,www.talentclue.com,77711
72.14.247.98,80,www.dialpad.com,79205
130.211.29.240,80,www.thelocal.it,79252
72.14.248.245,80,www.thinkwave.com,80706
72.14.247.209,80,www.franchisehelp.com,80924
130.211.36.172,80,www.thelocal.no,81847
107.178.252.240,80,www.cocina-casera.com,82048
72.14.249.9,80,www.keyingredient.com,82504
130.211.4.46,80,www.terminals.io,83766
107.178.240.19,80,www.hireable.com,84095
107.178.244.238,80,www.mnsearch.com,84144
130.211.30.247,80,www.kochava.com,84684
107.178.244.151,80,www.unionbank.co.il,85032
130.211.26.222,80,www.recommendedjobs.com,85432
130.211.4.155,80,www.thelocal.dk,86346
130.211.22.63,80,www.welovebudapest.com,87765
5.135.181.170,80,www.filewatcher.com,87957
130.211.9.225,80,www.superplayer.fm,88394
130.211.5.134,80,www.totalvpn.com,89567
107.178.252.160,80,www.karamba.com,90127
130.211.29.53,80,www.thelocal.at,90795
107.178.242.225,80,www.candidatepoint.com,93120
130.211.12.42,80,www.esto.com.mx,93359
130.211.13.31,80,www.verkehrsmittelvergleich.de,93827
195.216.236.230,80,www.mail.ee,97911
107.178.243.152,80,takusuta.com,98374
130.211.15.8,80,www.la-prensa.com.mx,98937
130.211.12.52,80,www.iaa.gov.il,99265
130.211.16.61,80,www.ambev.com.br,99415
130.211.28.202,80,www.iec.co.il,99478
2a00:1450:4009:80a::2013,80,www.twitshot.com,100964
107.178.247.233,80,www.harvest.org,102008
72.14.246.64,80,www.matterhackers.com,103300
130.211.29.236,80,www.jobseeq.com,103550
130.211.23.73,80,www.elitefts.com,106722
107.178.240.12,80,www.siteblog.com,107335
130.211.16.48,80,www.fromatob.de,108641
107.178.240.41,80,www.block.si,110959
130.211.25.17,80,www.elsoldepuebla.com.mx,111226
130.211.5.215,80,www.crozdesk.com,111326
130.211.30.112,80,www.thelocal.ch,112428
74.125.34.100,80,www.fancyhands.com,113135
130.211.16.237,80,www.findyourcareer.com,113999
172.217.17.83,80,www.wire.com,115903
130.211.31.103,80,www.stock2morrow.com,116056
72.14.247.197,80,www.small-improvements.com,121880
72.14.246.220,80,www.censys.io,122235
130.211.32.97,80,www.asiaplus.tj,123508
65.199.248.27,80,www.adservinganalytics.com,124142
107.178.240.249,80,shipment.co,124382
130.211.15.77,80,www.teleport.org,125512
107.178.252.150,80,www.ifoodie.tw,131559
107.178.246.30,80,www.radioradicale.it,131967
130.211.29.242,80,www.jobright.com,133048
130.211.10.223,80,www.citybookers.com,136432
130.211.17.184,80,www.lisaangel.co.uk,136646
130.211.20.201,80,www.beatstage.com,137607
130.211.31.57,80,www.palladiumhotelgroup.com,138605
130.211.6.189,80,www.mysupermarket.co.il,141905
130.211.25.242,80,www.happn.com,144896
107.178.243.24,80,www.ideahost.com,145127
2a00:1450:4009:813::2010,80,www.reactjsprogram.com,147278
216.58.198.240,80,www.reactjsprogram.com,147278
130.211.15.82,80,www.iodine.com,147451
130.211.12.79,80,www.careeravenue.com,149595
130.211.13.223,80,www.aporta.org.mx,150134
130.211.10.44,80,www.alvexo.com,151203
107.178.245.35,80,www.sublinet.com,152142
107.178.244.239,80,www.zoomcar.fr,158793
130.211.9.153,80,www.hundredrooms.com,163170
107.178.241.14,80,www.bablic.com,168977
2001:4860:4802:36::15,80,www.destinypublicevents.com,169607
107.178.244.42,80,www.hostclear.com,172423
107.178.254.93,80,www.mapadaprova.com.br,175180
72.14.247.4,80,www.kastatic.org,176912
107.178.244.101,80,www.partshotlines.com,178032
130.211.29.110,80,www.knesset.gov.il,178487
107.178.251.43,80,www.fromtheboxoffice.com,178545
130.211.21.72,80,www.7x7-journal.ru,180547
74.125.130.121,80,www.itviet360.com,180797
172.217.23.14,80,www.googlefiber.net,182773
130.211.7.161,80,jsnews.io,188281
216.58.210.51,80,www.dogvills.com,190710
107.178.243.151,80,www.careeralerts.com,195236
107.178.248.24,80,www.filesend.co,196509
74.125.34.60,80,www.videopixie.com,201564
107.178.247.41,80,www.jeeadv.ac.in,202403
107.178.242.172,80,www.gorgias.io,203251
72.14.246.163,80,www.symphonytools.com,205464
107.178.255.210,80,www.mystudentdashboard.com,206064
130.211.11.252,80,www.myport.ac.uk,207946
130.211.21.106,80,www.kartanarusheniy.org,208437
130.211.30.162,80,www.linguascope.com,209749
66.102.1.121,80,www.zernews.com,210121
107.178.241.12,80,www.jjgames.com,214292
130.211.11.224,80,www.tropicaltrade.com,214337
130.211.38.42,80,www.catalogues-fr.fr,214357
130.211.28.108,80,www.republicamovil.es,214939
107.178.240.66,80,www.zipcloud.com,215119
130.211.6.173,80,www.cmsantagostino.it,216865
107.178.244.218,80,www.pinsforme.com,219986
130.211.6.86,80,www.toyga.com,221281
130.211.6.177,80,www.angebote-de.de,223286
107.178.242.219,80,www.grifo210.com,223842
172.217.23.33,80,www.bibliotecabiblica.blogspot.com.br,224667
74.125.34.50,80,www.metacdn.com,226545
2a00:1450:4009:80a::2001,80,www.guney59.blogspot.com.tr,226898
107.178.244.143,80,allabout-japan.com,227880
74.125.29.121,80,www.statdata.ru,228341
107.178.243.245,80,www.starlive.com,232479
130.211.12.165,80,www.porterfinance.com,235870
64.210.156.100,80,www.teamskeetimages.com,237088
72.14.249.7,80,www.solestruck.com,238741
74.125.34.51,80,www.vetconnectplus.com,239464
107.178.247.103,80,www.wynnfinance.com,245030
134.90.146.62,80,www.ymeuniverse.com,245171
130.211.13.66,80,www.elheraldodechihuahua.com.mx,246966
107.178.255.238,80,www.roomle.com,250595
2a00:1450:4009:800::2013,80,www.gkn.io,250961
107.178.247.223,80,www.miraie.me,252385
216.239.32.29,80,www.tiltbrush.com,252426
130.211.9.176,80,www.sitenizolsun.com,253814
172.217.22.46,80,www.privatov-zapisi.ru,254007
107.178.247.254,80,www.showpad.com,255286
130.211.22.240,80,www.astropay.com,257459
130.211.5.76,80,www.loccidentale.it,257511
130.211.9.13,80,www.istpravda.com.ua,258724
130.211.30.206,80,www.gudog.com,261893
103.249.71.35,80,www.ebl.com.bd,270335
2a00:1450:4009:804::2013,80,www.healthpages.org,272357
130.211.13.203,80,www.hopa.com,276311
72.14.246.113,80,www.constituteproject.org,278173
107.178.249.158,80,www.lavozdelafrontera.com.mx,280284
130.211.10.88,80,www.gaudena.com,280682
186.2.165.170,80,www.20spvpn.in,281918
107.178.250.190,80,www.spacial.jp,286725
107.178.248.41,80,www.padlet.org,288274
74.125.34.25,80,www.googlegoro.com,289705
94.23.67.102,80,www.wowriter.com,290785
72.14.248.11,80,www.cart-checkout.com,292676
211.34.105.42,80,www.kjvvv.kr,297032
107.178.253.26,80,www.bobile.com,297655
74.125.34.1,80,www.zxinc.org,299641
72.14.247.229,80,www.adbuddiz.com,307497
72.14.246.118,80,restaurants.wix.com,312266
130.211.8.209,80,www.joblift.de,313177
95.213.164.227,80,www.fotofc.ru,314529
130.211.15.205,80,www.nextvr.com,315854
72.14.246.82,80,www.etsyonsale.com,318911
130.211.7.8,80,www.templatesites.com,319200
107.178.247.49,80,www.stickermanager.com,320085
188.227.74.41,80,www.the-alba.com,322455
2a01:4f8:190:140c::3,80,www.add.ua,323213
144.76.21.182,80,www.add.ua,323213
72.14.249.59,80,www.hebban.nl,327711
74.125.206.160,80,www.google.com.cn,328109
2a00:1450:400c:c04::a0,80,www.google.com.cn,328109
74.125.196.121,80,www.battlefieldbr.com,331812
107.178.254.193,80,www.nubleer.com,334801
74.125.34.151,80,www.cubeslam.com,343900
107.178.254.89,80,www.leonax.net,344029
130.211.15.178,80,www.ushuaiabeachhotel.com,346624
107.178.243.211,80,www.bqreaders.com,353033
107.178.252.242,80,www.vindicia.com,354337
72.14.248.249,80,www.azumio.com,358241
130.211.20.222,80,www.bazel.io,360488
74.125.34.4,80,www.google-melange.com,363844
64.233.166.121,80,www.dersteknik.com,364298
72.14.249.135,80,www.slownet.ne.jp,365010
186.2.165.181,80,www.truesocks.net,370733
130.211.20.217,80,www.karambapartners.com,375007
107.178.249.122,80,www.listup.co.in,375050
130.211.10.110,80,www.fantia.jp,376482
130.211.27.81,80,www.elsoldetampico.com.mx,377027
62.152.54.2,80,www.cbonds.com,378292
72.14.249.52,80,www.food.co.il,379653
192.99.122.144,80,www.punchbaby.com,382296
130.211.7.4,80,www.ad4screen.com,385538
2a00:1450:400c:c06::8b,80,www.adwords.com,386592
185.91.65.52,80,www.prosent.no,387047
172.217.23.35,80,www.googel.com,391909
74.125.34.137,80,www.kindara.com,393448
130.211.16.198,80,www.extasycams.com,396415
107.178.241.54,80,www.sertav.com,401958
130.211.13.201,80,www.trackclk.com,406343
130.211.28.117,80,www.bier-deluxe.de,408962
107.178.242.73,80,www.rogerhub.com,411479
130.211.5.74,80,www.dashub.com,414964
130.211.26.36,80,amestage.com,421959
130.211.8.13,80,www.healthymedaily.com,424082
107.178.242.84,80,www.tupassi.it,425874
130.211.24.235,80,www.scratch2cash.com,426951
74.125.34.226,80,www.rinkak.com,426989
107.178.243.32,80,www.arbor.io,427606
130.211.24.21,80,www.position2.com,428229
107.178.252.155,80,www.phantomjscloud.com,432507
107.178.247.203,80,www.magehosting.it,432532
107.178.248.4,80,www.gene-media.com,434668
72.14.249.48,80,www.johnnys-web.com,437085
192.95.22.183,80,www.slutpimps.com,438440
130.211.20.97,80,www.mal-au-dos.be,439127
2a00:1450:400e:805::2013,80,www.leakite.com,441820
130.211.8.135,80,ussto.com,441794
200.143.34.240,80,www.centralnacionalunimed.com.br,445077
130.211.4.165,80,www.diariodexalapa.com.mx,447115
130.211.28.200,80,www.volantino-offerte.it,453294
216.58.210.34,80,www.googletagservices.com,455817
2a00:1450:4009:80b::2002,80,www.googletagservices.com,455817
107.178.253.179,80,www.tapbuy.io,463712
2a00:1450:4009:800::2010,80,www.postedin.com,472725
216.58.210.48,80,www.postedin.com,472725
130.211.5.232,80,www.tzr.io,482766
72.14.247.61,80,www.zeetings.com,491501
208.98.43.109,80,www.thedailyaztec.com,493411
107.178.241.76,80,www.freeblog.site,501875
2a03:b0c0:1:d0::83:e001,80,www.l7cache.com,502508
72.14.246.24,80,www.docketalarm.com,507226
130.211.20.70,80,www.learnbeat.nl,508720
130.211.21.254,80,www.viralinkz.com,508730
130.211.7.224,80,www.arrow-arrow.com,521624
130.211.20.48,80,www.pneusmart.it,525898
107.178.245.151,80,www.incognitovpn.com,527871
107.178.241.221,80,www.gemr.com,531004
130.211.10.48,80,www.hometriangle.com,536115
107.178.252.41,80,www.point.ml,545208
107.178.244.148,80,www.oulala.com,550970
107.178.249.96,80,www.pins.fi,551017
130.211.29.117,80,www.megadysk.pl,560943
107.178.251.142,80,www.trackme.com.ph,564058
2a00:1450:400e:802::2013,80,www.itechserver.info,566732
198.251.89.92,80,www.tebamu.com,568514
107.178.247.71,80,www.saferweb.com,572706
167.114.131.88,80,www.whoneedstv.com,573568
107.178.255.169,80,www.sener.es,576514
130.211.32.117,80,www.thelocal.com,578168
72.14.249.47,80,www.bbfdirect.com,579456
130.211.20.114,80,www.getsandbox.com,584090
130.211.27.84,80,www.a3-liber.jp,585390
130.211.7.113,80,www.trovo.in,585511
130.211.15.163,80,notifuse.com,586486
139.59.140.247,80,www.bitsmake.com,599016
167.114.131.87,80,www.prankies.com,600194
72.14.247.177,80,www.sightcorner.com,603771
130.211.8.106,80,www.cincymls.net,604545
130.211.18.36,80,www.ofertas-es.es,609082
2a00:1450:400c:c07::8d,80,www.pubsubhubbub.appspot.com,613805
130.211.11.102,80,www.centroreservas-server.com,626923
74.125.129.121,80,www.kientruc360.info,627111
107.178.255.126,80,www.namastedays.com,629065
130.211.12.131,80,www.wemood.co,632586
130.211.7.156,80,www.staging-magellanic-clouds.net,637854
107.178.254.10,80,www.phyto.com,640222
64.233.189.121,80,www.malwaremustdie.org,640683
130.211.8.242,80,www.guideline.com,641803
130.211.11.100,80,www.fromatob.com,643906
107.178.246.40,80,www.ianlewis.org,644958
119.149.188.35,80,www.2kr.kr,647464
107.178.250.220,80,www.alterna.care,648221
130.211.5.27,80,www.pornoou.com,654737
192.99.122.147,80,www.muppetism.com,659151
107.178.253.32,80,www.salud-inteligente.com,659600
107.178.250.104,80,www.sonofatailor.com,662252
130.211.15.44,80,www.mdais.org,667429
130.211.23.130,80,www.growfoodsmart.com,669513
72.14.249.163,80,www.auntbertha.com,672238
87.245.198.27,80,www.admeasures.com,675609
130.211.8.21,80,www.cheaters.nl,677009
130.211.13.3,80,www.seldon.io,682301
130.211.5.148,80,www.elsudcaliforniano.com.mx,683016
130.211.12.34,80,www.crm.me,686797
130.211.8.12,80,www.denemepaketi.com,687142
107.178.253.145,80,www.disneytickets.co.uk,689319
103.249.70.25,80,www.mgm-web.com,693954
130.211.10.10,80,www.allthingsvagina.com,702892
130.211.7.180,80,www.phyto.fr,704815
72.14.249.28,80,www.koliseo.com,705106
107.178.241.101,80,www.todobusco.com,707600
107.178.251.156,80,www.omegaoptions.com,707688
185.91.65.143,80,www.norvital.fi,713455
130.211.13.132,80,www.entrepreneursuccess.top,713466
107.178.244.149,80,www.rumordaily.com,721435
130.211.31.242,80,www.ihouseweb.com,721503
107.178.243.89,80,www.julforlaget.se,733293
72.14.249.189,80,www.keyhole.com,734167
130.211.4.137,80,www.global-crown.com,735263
185.91.65.55,80,www.altshop.no,737201
72.14.248.254,80,www.social-lunch.jp,737241
185.91.65.141,80,www.karitraa.com,737906
107.178.243.43,80,www.tinytap.it,741432
130.211.20.84,80,www.englandnetball.co.uk,742124
107.178.247.168,80,www.elsoldehermosillo.com.mx,749734
130.211.10.85,80,www.wondermall.com,752028
107.178.246.161,80,www.channelrush.net,752942
130.211.5.174,80,www.league.com,754529
130.211.4.164,80,www.byndr.com,755921
74.125.28.121,80,www.tiebow-tie.com,755974
72.14.248.184,80,www.santaclarasystems.com,756773
130.211.9.247,80,www.parfumscaron.com,761159
72.14.248.157,80,www.uprisingtech.com,763144
130.211.21.66,80,www.okpy.org,765520
130.211.29.46,80,www.elsoldezacatecas.com.mx,771644
72.14.246.77,80,www.rsj.de,773016
130.211.9.251,80,www.juliabox.com,787441
130.211.39.150,80,www.gclub24hr.com,790949
130.211.31.124,80,www.silkfair.com,792729
130.211.17.172,80,www.alvexo.fr,798214
185.91.65.56,80,www.bilpleiekongen.no,800144
107.178.245.155,80,www.lierac.fr,801395
130.211.30.50,80,www.clickfinancial.co.uk,804005
93.185.104.72,80,www.koukni.cz,804170
2a00:1ed0:1:500::c,80,www.koukni.cz,804170
130.211.25.28,80,www.intellipay.com,817147
130.211.13.151,80,www.andbank.es,819832
107.178.241.161,80,www.daltonfinance.com,822553
107.178.243.112,80,straas.io,822945
130.211.31.3,80,www.dtmf.io,824425
173.194.69.128,80,www.autohotkey.net,825355
2a00:1450:400c:c07::84,80,www.nodejardeleer.blogspot.com.ar,826649
192.99.122.146,80,www.celebritybuzzer.org,828410
130.211.9.119,80,www.leathercrafttools.com,829693
130.211.9.215,80,www.flipnerd.com,831270
59.106.215.216,80,www.datasection.co.jp,837461
130.211.30.99,80,www.migrant-rights.org,846147
130.211.47.192,80,www.tribe.pm,857321
130.211.10.172,80,manabo.com,861328
130.211.6.30,80,www.harmonicmotion-booking.com,875151
107.178.241.106,80,www.backupgrid.net,882118
130.211.6.222,80,www.yenitrt.com,883636
74.125.155.139,80,www.tianxinmp.com,884729
72.14.246.21,80,www.lenstag.com,885509
130.211.12.151,80,www.pigeon.ly,887240
74.125.201.121,80,www.fakaitduniya.in,889918
107.178.255.198,80,www.maubelajarapa.com,892448
130.211.15.213,80,www.nextivafax.com,896981
130.211.10.174,80,www.agendawonder.es,897947
74.125.34.156,80,www.dialfire.com,899783
72.14.247.198,80,www.smartamp.com,902041
2a00:1450:4009:801::2010,80,www.alexecollins.com,906275
172.217.23.16,80,www.alexecollins.com,906275
130.211.29.85,80,www.chilipiper.io,910115
103.249.70.47,80,www.x4b.net,912039
216.58.192.16,80,accurateshooter.net,913018
130.211.30.62,80,www.mosaiq.io,913067
130.211.10.225,80,www.karamba.dk,914772
107.178.255.30,80,www.elsoldetlaxcala.com.mx,915491
130.211.10.89,80,www.experimenta.es,920093
74.125.204.121,80,www.tracuuphapluat.info,927325
130.211.9.226,80,www.honestdollar.com,929216
192.99.8.200,80,www.slackernetwork.com,930977
130.211.20.33,80,www.codevolve.com,932264
172.217.23.46,80,www.channelintelligence.com,935551
216.58.213.35,80,www.google.kr,939862
107.178.246.153,80,www.fortifi.cloud,942925
2a00:1450:4009:801::2004,80,www.googlebot.com,945650
130.211.12.60,80,www.ktxtr.com,947062
130.211.15.37,80,www.dlocal.com,948225
72.14.249.217,80,www.traderoo.com.au,954090
74.125.195.121,80,www.pdfkitapindir.top,974547
130.211.29.32,80,www.tenoption.com,982594
185.91.65.140,80,www.ukjentkunde.no,989905
107.178.252.73,80,www.airtripp.com,991639
107.178.255.87,80,www.alvexo.ae,991987
74.125.34.28,80,www.pulse.me,992416
107.178.240.84,80,www.mizmoz.com,996322
5.199.134.80,80,www.kedem.ru,27550
144.76.82.156,80,www.samba.org,40158
198.251.81.121,80,www.tombraiders.net,130670
89.108.106.190,80,www.fanat1k.ru,168736
192.99.188.166,80,www.yorukaze.me,185618
128.199.73.182,80,www.imoney.ph,266050
46.45.154.110,80,www.dhgiris.com,266168
151.80.139.61,80,www.soniaperonaci.it,267373
222.255.27.187,80,kenh14cdn.com,296319
188.117.132.67,80,www.trzepak.pl,353956
109.168.105.231,80,www.stgy.it,408563
61.147.80.168,80,www.ceve-market.org,474355
222.255.27.101,80,www.vinaglue.edu.vn,528579
140.211.167.135,80,www.enlightenment.org,529580
188.166.208.247,80,www.imoney.sg,735689
217.159.186.253,80,www.rocs.ru,845031
222.255.27.184,80,afamilycdn.com,905733
195.53.217.36,80,www.mapfre.es,27440
195.25.232.194,80,www.macif.fr,36623
195.235.248.195,80,www.fundacionmapfre.org,103702
195.53.217.193,80,www.mapfre.com,107231
212.170.33.117,80,www.verti.es,123356
195.235.248.46,80,www.mapfretecuidamos.com,202247
195.235.248.34,80,www.jubilacionypension.com,251608
178.33.126.200,80,www.tigerrr.com,253603
2001:41d0:b:6c8::1,80,www.tigerrr.com,253603
195.216.236.200,80,www.inbox.eu,274706
195.53.217.43,80,www.mapfre.net,534578
167.114.118.44,80,www.sohomod.com,582839
2607:5300:60:6d2c::1,80,www.sohomod.com,582839
195.235.248.190,80,www.mapfregrupo.com,885747
212.170.33.198,80,www.mapfre-warranty.com,894866
212.170.33.199,80,www.mapfrewarranty.com,969866
